date,user,text,url
12/11/2019,petitbouch​on,Bonjour  Perso avant d'être compensé pour une hypothyroïdie et insuffisance hypophysaire  j'étais sujet à des réveils en début de sommeil et avec une fréquence de 1 par an il y a 25 ans à une par semaine avant d'être soigné. J'avais remarqué que la prise de sertraline (antidépresseur ISRS) bloquait l'apparition des crises Un neurologue m'a prescrit de la gabapentine mais vu que j'ai atteint la dose maximale j'ai voulu revenir à la sertraline. Fin mars dernier mon épouse m'a retrouvé dans les vapes par terre et j'ai fini aux urgences. Une semaine plus tard je suis ressorti du CHU avec une prescription de levothyrox et d'hydrocortisone pour agrémenter ma vie future. J'en reviens à mes réveils. J'étais dans un état de terreur avec l'impression de quelque chose qui n'allait plus dans ma tête et l'incapacité de m'allonger dans mon lit sans être pris de panique. Généralement  je m'habillais  je prenais ma voiture pour faire le tour du périphérique de Nantes après avoir pris un somnifère qui je l'espérais me permettrait d'aller me coucher     . La promenade avait l'avantage de m'occuper suffisamment pour ne penser à rien d'autre. Il m'est même arrivé ne pouvant sortir en voiture de finir la nuit assis sur une chaise devant une fenêtre à attendre que le jour se lève. La lumière du jour me calmait. L'endocrinologue m'a dit que ce genre de symptôme est atypique  mais en tout cas depuis la prise (exclusive) des hormones  levothyrox et hydrocortisone  je n'ai plus jamais fait de crise.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/reveil-impression-gorge-sujet_162482_1.htm
30/09/2019,Questionma​rk,Bonjour  J'ai la maladie d'Hashimoto. J'étais stabilisé depuis de nombreuses années. Seulement  début août  prise de sang  on découvre que ma tsh est dans le rouge. Cela faisait des mois que je sentais qu'il y avait un problème Bref. Après avoir fait baisser le traitement sans résultat  mon docteur vient de me le faire arrêter. Quelqu'un a-t-il connu un arrêt de traitement ? Combien de temps ? Mon état ne risque-t-il pas de s'envenimer étant donné que je passe de 50 à rien ? Il y a 2 mois j'étais à 75. Je prends du L-thyroxin,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
30/09/2019,valentine,Bonjour Tu tombe bien   si j’ose dire . Je suis dans le même cas que toi ! Moi aussi j’ai changé de levothyrox à l thyroxine et mon tsh a baissé  même si t3 t4 sont dans les normes  et les médecins Voient le tsh et veulent me faire arrêter ! Je résiste pour le moment  Écris nous tes valeurs de tsh et t3 et t4 . Avec les normes du labo . Je suis hashimoto aussi . Personnellement j’ai peur que si on nous fait arrêter   on tombe dans nos chaussettes   expression que je viens d’inventer  voulant dire que on va tomber dans l’hypothyroïdie profond .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
01/10/2019,Questionma​rk,valentine   tiens  une sister de galère :-) Ton taux de TSH est dans le rouge genre 0 un truc ? Voici les résultats de ma prise de sang : 0 01 µUI/ml Norme : 0 27 4 20 T 4 LIBRE 17 19 ng/l Norme : 9 20 15 30 Cela fait 4 jours que j'ai arrêté mon Thyroxin 50 mais il se peut que je fasse comme mon généraliste m'a conseillé c'ta dire prendre 25. Moi aussi j'ai peur de la chute. C'est l'endocrino qui m'a fait arrêter le traitement complètement. Je me vois pas à zéro Thyroxin durant 6 semaines.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
01/10/2019,valentine,Voici mes résultats Tsh 0 01 mUl/l gt; gt; gt; gt; gt;{o 27-4 20) T3 libre 4 9 plomb/l  gt; gt; gt; gt; gt; gt; gt;{3 1-6 8) T4libre 15 7 plomb/l gt; gt; gt; gt; gt; gt; gt; gt;{12-22). Pour ne rien te cacher je dois voir un endocrinologue à l’hôpital  Et vue que les médecins sont très peu familiers avec ça   il n’y a pas de raison que il pense différemment. Mais je ne suis pas sure d’avoir ke courage d’arrêter   comme ça   Il faut trouver un bon médecin. Ah je viens de voir un truc   ton t4 dépasse la norme  ce qui n’est pas mon cas et bien au contraire   donc vue ton t4 c’est peut-être bien justifié.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
02/10/2019,Questionma​rk,Oui  le T4 dépasse. D'ailleurs  j'y comprends rien à ces histoires de T3 et T4. Faudra que je me renseigne. Tu dois le voir quand l'endocrino ? C'est vrai que les médecins tatônnent quand c'est comme ça.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
02/10/2019,valentine,Je ne sais pas   on doit m’écrire. C’est un médecin à l’hôpital. J’ai du montrer patte blanche   lettre du médecin et un examen de sang récent   alors ils prennent ça et on te dit on vous écrira . T4 : c’est la nourriture que tu as dans le placard et t3 c’est la nourriture que tu as dans l’assiette prêt à être consommer par les cellules. C’est juste pour schématiser.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
03/10/2019,Questionma​rk,Ah oui c'est vrai  cela est devenu un peu compliqué pour voir un médecin à l'hôpital. Merci pour cette explication :-) Ma tension a monté ; ce qui est inhabituel chez moi. Quelles sont tes symptômes en ce moment ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
03/10/2019,valentine,@Peau orange et sèche yeux sec @Prise de poids depuis que je suis passé sur l thyroxine henning Pas à cause de ce dernier  mais il est moins dosé que l’ancien levo et nettement moins que le nouveau levo . C’est à dire levo 150 n’est pas équivalent à l thyroxine henning 150 . Même si ils disent que c’est la même chose .  @triglyceride en augmentation grave .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
03/10/2019,Questionma​rk,A oui  ton médecin te fait faire la T3 sans rechigner ? Car les docteurs que j'ai vu ne veulent pas la doser.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
03/10/2019,Questionma​rk,Pareil pour peau sèche et yeux secs. Je ne savais pas par rapport au dosage du L thyroxin. Je prenais le nouveau lévo. Mon généraliste qui me suivait n'est pas au courant visiblement. Ah ok  triglycérides à surveiller,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
03/10/2019,valentine,Non il ne voulait pas mesurer le t3 ni t4   alors que habituellement oui . La sécu les surveille. Mais quand il a vu que j’étais vraiment Contrariée  finalement  il a fait . Et puis il faut dire que j’ai de l’argumentation et surtout 2 examens de sang tous deux tsh tes bas et dans un cas t3 et t4montrent hypo et l’autre hyper .  Alors je leur dit si on avait mesuré que le tsh comment on allait savoir si on est en hypo ou hyper !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
14/10/2019,Questionma​rk,Je dois dire que j'ai du mal à comprendre T4 et T3. T4 trop élevé c'est qu'on est en hyper ? Je n'aime pas ma nouvelle endocrino mais l'ancien non plus je ne l'aimais pas donc... Je les trouvent j'men foutistes (j'ai envie de dire ce que je pense). Pas de suivi. Quand les prises de sang ne sont pas bonnes à 0 01  ils ne nous rappellent jamais et quand on essaie de les avoir au tél  jamais ils ne veulent nous parler  ni reprendre rendez vous avant 6 semaines. C'est la secrétaire qui nous envoie une énième prise de sang. Parfois  faut relancer car c'est oublié. Bref  j'ai l'impression d'être un numéro. Je n'ai pas de visage pour eux  je suis un chiffre.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
18/10/2019,noyette,quelqu'un peut-il me dire comment se passe le premier rendez-vous chez un endocrinologue.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
18/10/2019,valentine,Mal ! Lis le poste examen sang incroyable,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
20/10/2019,Questionma​rk,J'ai pu lire que la moitié car ça m'a foutu le moral à zéro. Je lirai l'autre moitié plus tard. Et je vais chercher un autre endocrinologue. Mais bon  j'ai plus trop d'espoir en fait,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
21/10/2019,valentine,Les 2 dernière parties c’est le compte rendu de ma visitée chez l’endocrinologue de l’hôpital.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
26/10/2019,Soizic83,valentine https://www.youtube.com/watch? Y amp;t=5s  Courage les filles  je suis comme vous ;-),https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
12/11/2019,petitbouch​on,Bonjour  j'ai une hypothyroidie due à une anti-TPO et une insuffisance hypophysaire diagnostiquées en avril 2019. Donc  levothyrox  hydro-cortisone  une piquouse de Testostérone toutes les 4 semaines et une dose de vitamine D tous les mois en attendant mieux. Je suis suivi en endocrinologie au CHU de N..... depuis avril 2019. D'après mon endocrinologue  la TSH à 0 quand on prend du levothyrox ça n'a pas d'importance. Ce qui compte c'est les T4 et T3. Vu le peu que j'ai compris de mes cours à l'école d'Internet  La T3 dérive de la T4  la TSH est produite par l'hypophyse pour commander à la thyroïde de produire de la thyroxine lorsqu'elle est trop basse. Donc dans la mesure où on prend du levothyrox il ne faut pas s'étonner que l'hypophyse s'arrête de produire la TSH mais je ne suis pas médecin et à mon avis  quand on a de tels problèmes  il vaut mieux aller voir un endocrinologue (en milieu hospitalier).,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/arret-traitement-thyroide-sujet_171734_1.htm
24/10/2019,rosa11,Bonjour  J'aimerais savoir si certains d'entre vous prennent le T caps (en remplacement du Levothyrox NF) et ont subi des effets indésirables ? Je ne sais pas si c'est lié au T caps  mais je perds énormément de cheveux et cela fait partie des effets indésirables listés sur la notice. Je sais qu'avec Hashimoto  on est aussi sujet à perdre ses cheveux mais je n'arrive pas à faire la part des choses. Alors si vous avez constaté ce problème ou autre chose  je vous remercie par avance de vos témoignages. Rosa,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/caps-effets-indesirables-sujet_171748_1.htm
25/10/2019,valentine,Moi je prends L thyroxine henning. T cap c’est en plus cher ! Il te fait un bilan sanguin tsh   t3  t4 et la liste des symptômes Pour savoir si ça vient de tcap ou si tu es en léger hypo par exemple .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/caps-effets-indesirables-sujet_171748_1.htm
23/10/2019,racing6711​0,que faire ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/probleme-tachicardie-levothyrox-sujet_171747_1.htm
23/10/2019,valentine,Un bilan sanguin avec tsh   t4 t3 dans un premier temps . Noter les résultats avec la norme du labo . Faire la liste de tous les symptômes.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/probleme-tachicardie-levothyrox-sujet_171747_1.htm
24/03/2019,valentine,Bonjour    Avant je prenais le levothyrox  le nouveau pendant 3 mois   j’ai changé pour L thyroxine. Mais là je compte reprendre le levothyrox. Est ce qu’il y a des gens qui en prennent ici et qui en sont satisfaits?  Vos avis m’intéresse beaucoup.    Merci  Bien à vous,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
06/04/2019,hallux,Bonjour valentine Je vois que tu n'as pas beaucoup de succès avec ta question ! Bon courage.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
08/04/2019,valentine,Eh oui hallux !    Et pourtant des gens qui prennent du levothyrox  sur un forum de thyroïde  ça doit exister ! Merci en tout cas  ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
09/04/2019,Miss94200,Bonjour Je prend le levothyrox et j'en suis satisfaite après j ai des effets indésirables comme tout médicament mais le plus important c'est l'amélioration flagrante de mes résultats sanguins en 3 semaines de traitement.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
09/04/2019,valentine,Merci pour ta réponse Effet indésirable !!! de tout médicament  certes   mais le traitement pour la thyroïde ne devenait pas donner d’effet secondaires . Car. C’est juste la forme synthétique de ce que la thyroïde aurait sécrété. Est ce que tu prenais l’ancien levo avant ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
09/04/2019,Miss94200,Non je prenais pas l'ancien levo on m'a tout de suite donné le nouveau,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
09/04/2019,valentine,Quels sont tes effets indésirables ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
09/04/2019,Miss94200,Vertiges( dès que je prend le comprimé 15-20 min après j ai cette sensation de vertiges)  fatigue,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
10/04/2019,valentine,Ton dernier examen de sang T3 et t4 et tsh avec les normes du labo   S’il te plaît ? Pour voir si tu es bien équilibré  et surtout ne dis pas c’est dans les normes car ça ne vaut rien dire .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
10/04/2019,Miss94200,J ai jamais dit que je suis dans la norme puisque ma tsh est à 14 65 pour une norme labo de 0 27 à 4 50  le t3 est à 4 2( norme labo: 3 12 à 6 80) et le t4 est à 11 3 pour une norme de 12 à 32. Il y a 3 semaines avant de commencer le levothyrox j avais une tsh à 40 65  le t3 était à 4 et le t3 était a 6 9.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/levothyrox-satisfait-reprendre-sujet_171609_1.htm
